customer_postalcode_city_id,customer_id,postalcode_city_id
2619,CS-12175,122
2620,AR-10540,628
2621,MS-17770,291
2622,MS-17770,292
2623,MS-17770,293
2624,DB-13120,123
2625,DK-12895,425
2626,MP-17965,610
2627,Dp-13240,88
2628,CC-12220,93
2629,KM-16660,332
2630,MK-17905,180
2631,MK-17905,181
2632,SC-20725,3
2633,CC-12475,147
2634,BT-11305,629
2635,FH-14350,215
2636,AA-10645,257
2637,JO-15145,133
2638,SF-20965,630
2639,CS-12355,413
2640,CS-12355,414
2641,SN-20710,631
2642,JM-15655,287
2643,FH-14350,48
2644,AJ-10795,133
2645,JF-15565,133
2646,CS-11845,43
2647,SP-20920,222
2648,KE-16420,62
2649,GA-14515,235
2650,SM-20950,91
2651,DK-12985,32
2652,LC-16885,327
2653,XP-21865,32
2654,BD-11770,147
2655,DL-13330,6
2656,DL-13330,7
2657,DL-13330,8
2658,KH-16630,60
2659,TP-21415,250
2660,NP-18685,419
2661,SC-20680,632
2662,DK-12895,633
2663,SM-20950,280
2664,LS-17245,314
2665,LS-17245,315
2666,KE-16420,415
2667,MC-17635,95
2668,MC-17635,96
2669,Dp-13240,73
2670,LC-16930,524
2671,LH-16900,333
2672,TB-21175,62
2673,JM-15865,107
2674,KW-16435,284
2675,KW-16435,285
2676,KW-16435,286
2677,SC-20095,55
2678,ZC-21910,18
2679,RB-19465,14
2680,JK-15370,265
2681,DD-13570,20
2682,MC-17275,235
2683,DL-13495,118
2684,NC-18625,18
2685,AC-10450,87
2686,TS-21340,3
2687,MM-17920,106
2688,LP-17080,9
2689,BG-11695,402
2690,MG-18145,190
2691,MG-18145,191
2692,GZ-14470,142
2693,GZ-14470,143
2694,JL-15835,60
2695,DO-13435,9
2696,AB-10600,48
2697,KB-16315,634
2698,TT-21070,469
2699,PV-18985,3
2700,DD-13570,303
2701,KD-16495,635
2702,RA-19285,106
2703,SS-20590,636
2704,JH-15820,518
2705,EH-14125,133
2706,TP-21415,370
2707,TP-21415,371
2708,RB-19330,153
2709,CB-12025,91
2710,MP-17965,67
2711,MP-17965,68
2712,SW-20245,15
2713,SM-20950,32
2714,AP-10915,155
2715,AP-10915,156
2716,AP-10915,157
2717,AH-10465,62
2718,EP-13915,495
2719,EP-13915,496
2720,TP-21565,58
2721,TP-21565,59
2722,AR-10825,354
2723,AR-10825,355
2724,HJ-14875,221
2725,JK-15370,352
2726,JF-15355,49
2727,JF-15355,50
2728,JF-15355,51
2729,JF-15355,52
2730,EK-13795,282
2731,RS-19765,49
2732,RS-19765,50
2733,RS-19765,51
2734,RS-19765,52
2735,BD-11320,90
2736,BF-11170,13
2737,JK-15730,94
2738,CR-12820,62
2739,AG-10300,163
2740,AG-10300,164
2741,AG-10300,165
2742,CM-12160,424
2743,SG-20890,637
2744,CS-12175,638
2745,HL-15040,395
2746,HL-15040,396
2747,DM-13015,43
2748,HK-14890,639
2749,BG-11740,265
2750,CK-12595,5
2751,RF-19735,28
2752,CJ-12010,91
2753,MA-17560,28
2754,AM-10705,640
2755,AH-10585,48
2756,PF-19120,177
2757,PF-19120,178
2758,PF-19120,179
2759,RD-19480,536
2760,JL-15505,260
2761,AB-10600,31
2762,NC-18535,133
2763,TB-21400,9
2764,SJ-20215,161
2765,SJ-20215,162
2766,EB-13840,48
2767,WB-21850,63
2768,SR-20740,9
2769,VG-21805,334
2770,VG-21805,335
2771,VG-21805,336
2772,LS-16945,109
2773,MA-17560,147
2774,NF-18475,323
2775,MD-17860,91
2776,MZ-17335,87
2777,KB-16600,592
2778,MA-17995,31
2779,ME-17320,34
2780,ME-17320,35
2781,ME-17320,36
2782,ME-17320,37
2783,JD-15895,3
2784,LS-16975,424
2785,SJ-20500,99
2786,SJ-20500,100
2787,SJ-20500,101
2788,BS-11365,235
2789,RA-19285,219
2790,TS-21610,641
2791,TS-21610,642
2792,KB-16585,449
2793,MM-18280,9
2794,LO-17170,62
2795,RS-19420,99
2796,RS-19420,100
2797,RS-19420,101
2798,CC-12475,490
2799,KT-16480,155
2800,KT-16480,156
2801,KT-16480,157
2802,DM-13015,147
2803,EP-13915,94
2804,AM-10705,88
2805,SH-20635,388
2806,SH-20635,389
2807,SH-20635,390
2808,LA-16780,424
2809,SF-20200,558
2810,SF-20200,559
2811,AG-10495,87
2812,KN-16450,109
2813,NF-18595,87
2814,BS-11365,139
2815,BS-11365,140
2816,BS-11365,141
2817,RM-19675,235
2818,AB-10105,419
2819,CA-11965,643
2820,EH-14005,541
2821,ON-18715,18
2822,EB-13870,15
2823,DW-13195,431
2824,DW-13195,432
2825,MB-17305,644
2826,TH-21235,5
2827,PO-18850,540
2828,DE-13255,484
2829,DE-13255,485
2830,DE-13255,486
2831,MO-17500,645
2832,AH-10585,87
2833,CS-12250,5
2834,WB-21850,90
2835,SP-20620,354
2836,SP-20620,355
2837,AB-10165,90
2838,HA-14920,133
2839,DC-13285,275
2840,DC-13285,276
2841,DC-13285,277
2842,ST-20530,528
2843,KB-16315,107
2844,TB-21355,241
2845,JC-15775,235
2846,PO-18850,262
2847,SS-20875,646
2848,SS-20875,647
2849,RD-19720,648
2850,GZ-14470,649
2851,SN-20710,17
2852,DK-12895,110
2853,DK-12895,111
2854,DK-12895,112
2855,VM-21835,650
2856,GB-14575,142
2857,GB-14575,143
2858,ND-18370,133
2859,MM-17260,188
2860,MV-17485,221
2861,JL-15130,551
2862,JL-15130,552
2863,JL-15130,553
2864,AG-10330,492
2865,MD-17860,278
2866,RO-19780,523
2867,RR-19315,244
2868,RR-19315,245
2869,CP-12340,172
2870,LL-16840,413
2871,LL-16840,414
2872,NC-18340,651
2873,HA-14920,48
2874,MA-17995,607
2875,MA-17995,608
2876,LH-16900,652
2877,SB-20290,503
2878,SB-20290,504
2879,BT-11305,653
2880,PS-18970,1
2881,PS-18970,2
2882,TB-21625,133
2883,RA-19915,570
2884,BP-11095,46
2885,CD-11920,62
2886,KB-16585,250
2887,SW-20245,224
2888,SW-20245,225
2889,SW-20245,226
2890,SW-20245,227
2891,AH-10690,206
2892,JL-15835,106
2893,GZ-14470,297
2894,GZ-14470,298
2895,GZ-14470,299
2896,GZ-14470,300
2897,RC-19825,136
2898,CL-12565,38
2899,MW-18220,15
2900,BF-10975,192
2901,BF-10975,193
2902,BF-10975,194
2903,SN-20710,31
2904,TB-21280,28
2905,JB-15400,182
2906,JB-15400,183
2907,AH-10210,46
2908,KL-16645,261
2909,MH-17455,104
2910,EC-14050,64
2911,EC-14050,65
2912,EC-14050,66
2913,GH-14665,32
2914,SC-20095,654
2915,TB-21355,655
2916,DW-13195,528
2917,CL-12565,430
2918,LT-17110,568
2919,AP-10915,1
2920,AP-10915,2
2921,CB-12415,222
2922,MT-17815,643
2923,DK-13375,24
2924,SR-20740,619
2925,SR-20740,620
2926,AA-10645,13
2927,AS-10630,133
2928,MC-17575,86
2929,SE-20110,108
2930,DS-13030,58
2931,DS-13030,59
2932,NS-18640,639
2933,KA-16525,62
2934,DJ-13510,15
2935,MG-17680,656
2936,BD-11620,657
2937,CD-11920,28
2938,XP-21865,17
2939,CA-12055,94
2940,JM-15250,5
2941,JK-15730,64
2942,JK-15730,65
2943,JK-15730,66
2944,CC-12670,5
2945,GW-14605,15
2946,GR-14560,133
2947,FM-14215,561
2948,MS-17980,18
2949,BF-11170,90
2950,VS-21820,3
2951,KM-16225,463
2952,KM-16225,464
2953,KM-16225,465
2954,KM-16225,466
2955,LP-17095,73
2956,BG-11740,43
2957,BW-11200,658
2958,PS-18970,430
2959,RB-19570,87
2960,JW-16075,13
2961,ND-18460,190
2962,ND-18460,191
2963,LC-16930,334
2964,LC-16930,335
2965,LC-16930,336
2966,BP-11095,180
2967,BP-11095,181
2968,RD-19720,28
2969,BE-11335,659
2970,RS-19765,512
2971,RS-19765,513
2972,KC-16540,20
2973,MB-17305,38
2974,TN-21040,502
2975,MC-18130,31
2976,VF-21715,88
2977,ES-14080,361
2978,MK-17905,222
2979,TM-21490,468
2980,RL-19615,32
2981,NM-18520,158
2982,EB-13930,660
2983,SG-20470,453
2984,SG-20470,454
2985,SG-20470,455
2986,ND-18370,384
2987,CM-11815,406
2988,EB-13870,93
2989,HM-14860,17
2990,SJ-20125,633
2991,DM-12955,221
2992,MC-17575,421
2993,MC-17575,422
2994,DB-13660,18
2995,NF-18595,86
2996,NM-18445,636
2997,AB-10255,3
2998,MG-17650,39
2999,MG-17650,40
3000,MG-17650,41
3001,SE-20110,661
3002,SE-20110,662
3003,AG-10765,658
3004,AS-10045,62
3005,AR-10405,663
3006,AP-10720,15
3007,JB-16000,15
3008,TS-21430,90
3009,NL-18310,664
3010,NL-18310,665
3011,TC-21475,320
3012,MG-17650,283
3013,MG-17890,424
3014,BF-11170,314
3015,BF-11170,315
3016,MS-17770,209
3017,MS-17770,210
3018,JE-15745,309
3019,JE-15745,310
3020,HG-14965,351
3021,EP-13915,190
3022,EP-13915,191
3023,GH-14410,43
3024,DS-13180,18
3025,TH-21550,400
3026,TH-21550,401
3027,RM-19675,17
3028,SF-20965,69
3029,SF-20965,70
3030,SO-20335,119
3031,SO-20335,120
3032,SO-20335,121
3033,SO-20335,122
3034,CK-12760,235
3035,GA-14725,666
3036,GA-14725,667
3037,BD-11725,46
3038,DS-13180,46
3039,BS-11380,46
3040,JF-15565,534
3041,HA-14905,520
3042,Co-12640,87
3043,BC-11125,235
3044,EB-13840,275
3045,EB-13840,276
3046,EB-13840,277
3047,DB-13360,38
3048,KB-16585,9
3049,AH-10120,133
3050,GH-14410,487
3051,KT-16480,133
3052,KH-16330,641
3053,KH-16330,642
3054,SV-20785,15
3055,PO-18850,190
3056,PO-18850,191
3057,AC-10450,166
3058,KB-16585,88
3059,DB-13555,10
3060,AG-10270,106
3061,JF-15295,668
3062,RE-19450,195
3063,RE-19450,196
3064,RE-19450,197
3065,MV-18190,433
3066,GB-14530,106
3067,HL-15040,334
3068,HL-15040,335
3069,HL-15040,336
3070,BP-11155,291
3071,BP-11155,292
3072,BP-11155,293
3073,CT-11995,160
3074,JL-15835,261
3075,JK-16120,153
3076,DH-13075,18
3077,AG-10900,669
3078,WB-21850,17
3079,JO-15280,106
3080,EJ-13720,207
3081,EJ-13720,208
3082,AB-10105,56
3083,LT-16765,180
3084,LT-16765,181
3085,CM-12655,88
3086,EM-13960,424
3087,DJ-13420,13
3088,DE-13255,31
3089,NR-18550,244
3090,NR-18550,245
3091,CK-12325,9
3092,JF-15490,670
3093,LB-16795,460
3094,MP-18175,38
3095,LH-16900,133
3096,SV-20935,233
3097,RB-19435,265
3098,Dl-13600,62
3099,PS-19045,671
3100,PS-19045,672
3101,GT-14755,148
3102,GT-14755,149
3103,CS-12355,88
3104,JD-16060,53
3105,JD-16060,54
3106,TS-21160,133
3107,BV-11245,9
3108,DL-13495,443
3109,EB-13870,110
3110,EB-13870,111
3111,EB-13870,112
3112,ES-14020,388
3113,ES-14020,389
3114,ES-14020,390
3115,JB-15925,153
3116,SC-20380,166
3117,EB-13870,147
3118,TC-21475,673
3119,TC-21475,674
3120,NR-18550,614
3121,DB-13270,38
3122,NS-18640,93
3123,CS-11860,314
3124,CS-11860,315
3125,CC-12430,13
3126,AC-10450,675
3127,CM-12385,32
3128,EK-13795,345
3129,CK-12760,354
3130,CK-12760,355
3131,PK-19075,395
3132,PK-19075,396
3133,MH-18025,349
3134,GB-14575,636
3135,IM-15070,136
3136,MM-18055,235
3137,MF-18250,3
3138,CK-12595,676
3139,MK-17905,190
3140,MK-17905,191
3141,MH-17455,15
3142,NG-18430,205
3143,PB-19210,91
3144,RE-19450,578
3145,TB-21625,31
3146,MG-17695,91
3147,LW-17125,302
3148,PF-19120,93
3149,NZ-18565,677
3150,JE-15610,3
3151,JO-15145,177
3152,JO-15145,178
3153,JO-15145,179
3154,TT-21220,62
3155,MS-17365,678
3156,MP-18175,133
3157,FH-14350,116
3158,FH-14350,117
3159,SC-20050,1
3160,SC-20050,2
3161,NM-18520,537
3162,NM-18520,538
3163,JO-15280,42
3164,CC-12475,139
3165,CC-12475,140
3166,CC-12475,141
3167,MZ-17515,205
3168,MS-17830,209
3169,MS-17830,210
3170,GK-14620,230
3171,GK-14620,231
3172,MC-17275,679
3173,LH-17155,327
3174,SS-20140,680
3175,SS-20140,681
3176,GK-14620,131
3177,GM-14455,153
3178,SH-19975,235
3179,SC-20725,28
3180,TT-21070,9
3181,SC-20440,291
3182,SC-20440,292
3183,SC-20440,293
3184,KL-16645,18
3185,KN-16390,64
3186,KN-16390,65
3187,KN-16390,66
3188,SL-20155,47
3189,PW-19240,682
3190,TB-21175,1
3191,TB-21175,2
3192,AH-10210,228
3193,SC-20695,118
3194,RF-19345,676
3195,EH-13765,9
3196,AC-10660,379
3197,SG-20470,581
3198,CA-12310,228
3199,SH-20395,62
3200,MC-17605,43
3201,JE-15610,294
3202,JE-15610,295
3203,JE-15610,296
3204,MS-17530,445
3205,MS-17530,446
3206,MS-17530,447
3207,BH-11710,475
3208,ME-17725,87
3209,MB-17305,683
3210,BM-11575,684
3211,SC-20575,222
3212,MH-18115,507
3213,MH-18115,508
3214,AR-10345,182
3215,AR-10345,183
3216,MO-17500,48
3217,AD-10180,99
3218,AD-10180,100
3219,AD-10180,101
3220,KD-16345,38
3221,FM-14215,9
3222,ZC-21910,58
3223,ZC-21910,59
3224,KS-16300,685
3225,DP-13390,686
3226,BD-11605,13
3227,IL-15100,69
3228,IL-15100,70
3229,LP-17095,521
3230,LP-17095,522
3231,JH-15985,566
3232,JD-16015,88
3233,DL-13330,38
3234,NC-18415,346
3235,AS-10225,13
3236,MS-17980,38
3237,TS-21205,393
3238,JK-15730,408
3239,TC-21535,205
3240,AB-10015,9
3241,DP-13000,4
3242,CY-12745,119
3243,CY-12745,120
3244,CY-12745,121
3245,CY-12745,122
3246,BE-11455,361
3247,KL-16555,190
3248,KL-16555,191
3249,PS-19045,309
3250,PS-19045,310
3251,JR-16210,190
3252,JR-16210,191
3253,AH-10210,28
3254,RW-19630,32
3255,AH-10075,176
3256,IM-15070,265
3257,CK-12760,541
3258,AG-10390,38
3259,CL-12700,136
3260,AW-10930,133
3261,HG-14965,222
3262,RB-19645,42
3263,SZ-20035,235
3264,KS-16300,433
3265,SC-20050,90
3266,AB-10060,31
3267,EH-14125,534
3268,CC-12475,5
3269,TM-21010,184
3270,TM-21010,185
3271,TM-21010,186
3272,SC-20695,334
3273,SC-20695,335
3274,SC-20695,336
3275,Dp-13240,62
3276,LR-17035,91
3277,TS-21370,73
3278,SW-20350,251
3279,TH-21100,304
3280,SS-20410,205
3281,MZ-17515,235
3282,JE-15475,126
3283,RF-19735,468
3284,CV-12295,222
3285,VG-21790,13
3286,BB-11545,383
3287,HR-14770,283
3288,SC-20260,88
3289,EG-13900,21
3290,TS-21370,69
3291,TS-21370,70
3292,AI-10855,3
3293,DD-13570,32
3294,AB-10060,167
3295,AB-10060,168
3296,KB-16240,15
3297,JC-15775,215
3298,AH-10465,233
3299,NM-18520,687
3300,TP-21130,688
3301,DL-12925,55
3302,CA-12265,69
3303,CA-12265,70
3304,SC-20380,253
3305,SC-20380,254
3306,SC-20380,255
3307,TT-21460,205
3308,MA-17560,267
3309,JM-16195,13
3310,MB-18085,17
3311,SV-20365,43
3312,CG-12040,283
3313,BD-11500,46
3314,JK-15640,251
3315,JM-15580,328
3316,JM-15580,329
3317,SC-20230,154
3318,ME-17320,250
3319,KN-16390,106
3320,HM-14860,689
3321,JM-15580,689
3322,KH-16690,628
3323,BK-11260,32
3324,PN-18775,561
3325,AZ-10750,233
3326,GM-14500,15
3327,BM-11785,366
3328,NH-18610,155
3329,NH-18610,156
3330,NH-18610,157
3331,PN-18775,541
3332,EH-13765,91
3333,HA-14905,32
3334,AB-10150,109
3335,MS-17365,92
3336,DD-13570,91
3337,MT-17815,38
3338,GM-14500,263
3339,GM-14500,264
3340,KB-16585,413
3341,KB-16585,414
3342,DM-13015,38
3343,BP-11185,228
3344,EP-13915,366
3345,FG-14260,38
3346,AB-10255,9
3347,RD-19480,265
3348,TS-21430,468
3349,JA-15970,260
3350,SW-20455,13
3351,FP-14320,38
3352,JL-15835,90
3353,JL-15175,690
3354,JG-15160,354
3355,JG-15160,355
3356,SH-19975,13
3357,LS-17200,691
3358,CS-11860,235
3359,KW-16570,692
3360,GH-14410,222
3361,AG-10495,482
3362,AG-10495,483
3363,TS-21430,9
3364,AJ-10945,138
3365,SJ-20215,78
3366,SJ-20215,79
3367,SC-20020,518
3368,LA-16780,261
3369,FC-14335,362
3370,CA-12265,693
3371,JH-15985,13
3372,AJ-10795,28
3373,BT-11395,3
3374,DJ-13510,628
3375,AG-10675,155
3376,AG-10675,156
3377,AG-10675,157
3378,JD-15790,190
3379,JD-15790,191
3380,EH-14125,15
3381,ZC-21910,192
3382,ZC-21910,193
3383,ZC-21910,194
3384,XP-21865,127
3385,XP-21865,128
3386,DK-12985,46
3387,CS-12250,49
3388,CS-12250,50
3389,CS-12250,51
3390,CS-12250,52
3391,AI-10855,411
3392,AI-10855,412
3393,AA-10315,308
3394,RE-19450,327
3395,TM-21010,195
3396,TM-21010,196
3397,TM-21010,197
3398,YS-21880,395
3399,YS-21880,396
3400,AZ-10750,28
3401,CM-12445,103
3402,JB-16000,694
3403,JB-16000,695
3404,JB-16000,696
3405,LC-16930,235
3406,CA-12775,261
3407,SR-20425,218
3408,PP-18955,463
3409,PP-18955,464
3410,PP-18955,465
3411,PP-18955,466
3412,JM-15865,3
3413,AS-10090,235
3414,LS-16975,13
3415,SA-20830,352
3416,LS-17200,621
3417,TM-21490,133
3418,TT-21265,419
3419,DN-13690,297
3420,DN-13690,298
3421,DN-13690,299
3422,DN-13690,300
3423,EB-14110,86
3424,CM-11815,88
3425,HM-14860,408
3426,KM-16375,142
3427,KM-16375,143
3428,BF-11020,5
3429,JE-15745,697
3430,EJ-14155,87
3431,BN-11470,147
3432,EC-14050,155
3433,EC-14050,156
3434,EC-14050,157
3435,TT-21220,312
3436,NP-18685,167
3437,NP-18685,168
3438,AH-10195,698
3439,CC-12145,468
3440,DL-13315,489
3441,XP-21865,5
3442,MA-17560,106
3443,SZ-20035,94
3444,CS-11845,9
3445,MH-18115,326
3446,CB-12025,133
3447,JO-15145,205
3448,PA-19060,324
3449,KL-16555,211
3450,KL-16555,212
3451,BC-11125,612
3452,PO-18850,312
3453,AG-10675,283
3454,SP-20860,53
3455,SP-20860,54
3456,LH-17020,180
3457,LH-17020,181
3458,AD-10180,46
3459,KT-16465,94
3460,PJ-19015,173
3461,MC-18100,115
3462,BO-11350,699
3463,BO-11350,700
3464,BO-11350,701
3465,DP-13000,20
3466,TM-21490,326
3467,DV-13045,126
3468,AH-10690,34
3469,AH-10690,35
3470,AH-10690,36
3471,AH-10690,37
3472,AB-10165,95
3473,AB-10165,96
3474,JS-15940,301
3475,BV-11245,263
3476,BV-11245,264
3477,NC-18415,18
3478,SU-20665,353
3479,DJ-13510,133
3480,DL-12865,423
3481,Dp-13240,509
3482,TM-21010,702
3483,TZ-21580,625
3484,TZ-21580,626
3485,TZ-21580,627
3486,SC-20260,182
3487,SC-20260,183
3488,LS-17230,17
3489,MV-18190,94
3490,BD-11620,62
3491,CV-12295,235
3492,KB-16315,395
3493,KB-16315,396
3494,ME-18010,87
3495,AJ-10780,85
3496,DV-13465,263
3497,DV-13465,264
3498,JK-15325,109
3499,SH-20395,209
3500,SH-20395,210
3501,SC-20725,90
3502,CS-12250,703
3503,LH-16900,202
3504,YC-21895,233
3505,CY-12745,97
3506,CY-12745,98
3507,AH-10030,31
3508,AR-10540,13
3509,SS-20590,46
3510,DW-13585,421
3511,DW-13585,422
3512,NC-18625,233
3513,CD-11920,636
3514,DW-13195,456
3515,DW-13195,457
3516,DW-13195,458
3517,DW-13195,459
3518,EH-13990,20
3519,BD-11320,9
3520,KH-16630,107
3521,NH-18610,704
3522,NH-18610,705
3523,AG-10495,20
3524,RP-19855,9
3525,NB-18655,91
3526,JM-15580,90
3527,DM-13525,43
3528,CC-12220,147
3529,GA-14725,706
3530,CV-12805,90
3531,NC-18535,87
3532,GR-14560,69
3533,GR-14560,70
3534,JG-15805,373
3535,EB-13750,133
3536,MC-17605,31
3537,BM-11650,551
3538,BM-11650,552
3539,BM-11650,553
3540,HF-14995,31
3541,ML-18265,9
3542,AH-10195,28
3543,TZ-21580,90
3544,DM-13345,13
3545,TS-21505,707
3546,TB-21625,636
3547,LC-16870,222
3548,AM-10360,280
3549,JE-15715,20
3550,CS-11950,91
3551,PF-19225,90
3552,PJ-18835,177
3553,PJ-18835,178
3554,PJ-18835,179
3555,JF-15490,669
3556,NM-18520,90
3557,MH-17290,3
3558,SZ-20035,46
3559,PR-18880,146
3560,FC-14245,484
3561,FC-14245,485
3562,FC-14245,486
3563,LH-16750,690
3564,RM-19675,205
3565,DM-13525,259
3566,EH-14185,62
3567,TC-21295,708
3568,AI-10855,384
3569,JM-15535,62
3570,BE-11335,20
3571,DR-12880,62
3572,TA-21385,426
3573,KN-16705,529
3574,PJ-18835,323
3575,MC-17605,147
3576,BS-11755,281
3577,PK-19075,46
3578,TS-21205,278
3579,BD-11725,5
3580,TS-21340,85
3581,ST-20530,18
3582,DB-13210,13
3583,KF-16285,265
3584,JM-16195,104
3585,TS-21505,214
3586,YC-21895,14
3587,Dp-13240,587
3588,SJ-20500,395
3589,SJ-20500,396
3590,KB-16240,173
3591,CS-12250,265
3592,EB-13870,324
3593,PB-19150,452
3594,MT-18070,93
3595,BF-11020,190
3596,BF-11020,191
3597,CG-12520,43
3598,DH-13675,46
3599,SC-20440,15
3600,HG-15025,512
3601,HG-15025,513
3602,MM-18055,28
3603,TH-21115,15
3604,JE-15745,3
3605,PG-18820,375
3606,PG-18820,376
3607,MB-17305,46
3608,JD-16015,222
3609,JH-15430,449
3610,EN-13780,38
3611,KC-16255,507
3612,KC-16255,508
3613,MS-17980,91
3614,CK-12205,124
3615,SJ-20125,148
3616,SJ-20125,149
3617,EA-14035,205
3618,MG-17890,709
3619,AB-10255,38
3620,SC-20260,190
3621,SC-20260,191
3622,TB-21355,710
3623,JK-16090,280
3624,CK-12595,510
3625,SS-20590,711
3626,MG-17890,294
3627,MG-17890,295
3628,MG-17890,296
3629,JM-16195,712
3630,SG-20470,13
3631,DB-12970,94
3632,JW-15220,220
3633,KD-16495,184
3634,KD-16495,185
3635,KD-16495,186
3636,IL-15100,393
3637,JE-15610,215
3638,SU-20665,32
3639,EA-14035,64
3640,EA-14035,65
3641,EA-14035,66
3642,RF-19840,78
3643,RF-19840,79
3644,LC-17050,31
3645,PS-18970,330
3646,PS-18970,28
3647,JO-15280,126
3648,VP-21730,235
3649,GA-14725,272
3650,GA-14725,273
3651,GA-14725,274
3652,EM-14140,217
3653,DB-13615,133
3654,ML-17395,139
3655,ML-17395,140
3656,ML-17395,141
3657,JH-15430,251
3658,BP-11095,182
3659,BP-11095,183
3660,SB-20185,294
3661,SB-20185,295
3662,SB-20185,296
3663,SV-20785,424
3664,DO-13435,64
3665,DO-13435,65
3666,DO-13435,66
3667,TB-21355,20
3668,BS-11380,235
3669,FM-14215,423
3670,JL-15835,28
3671,AF-10870,13
3672,BG-11035,97
3673,BG-11035,98
3674,MB-17305,132
3675,HW-14935,87
3676,AB-10105,235
3677,JP-15460,62
3678,DV-13045,42
3679,CM-12190,265
3680,SC-20695,660
3681,VW-21775,5
3682,PP-18955,88
3683,DR-12880,173
3684,RB-19465,147
3685,NF-18385,469
3686,CR-12580,38
3687,SU-20665,713
3688,SC-20050,714
3689,ML-18040,236
3690,GM-14440,206
3691,JK-15640,484
3692,JK-15640,485
3693,JK-15640,486
3694,AT-10435,435
3695,AH-10690,332
3696,SJ-20125,87
3697,HM-14860,131
3698,AG-10495,303
3699,JB-16000,506
3700,AJ-10795,584
3701,AJ-10795,585
3702,MM-18280,38
3703,TH-21235,148
3704,TH-21235,149
3705,AH-10120,230
3706,AH-10120,231
3707,CL-12700,58
3708,CL-12700,59
3709,JG-15310,80
3710,JG-15310,81
3711,SE-20110,9
3712,TG-21640,715
3713,SH-19975,250
3714,MC-17275,87
3715,PJ-18835,88
3716,ZC-21910,32
3717,SC-20680,716
3718,BP-11230,632
3719,RD-19585,670
3720,KL-16645,87
3721,CK-12205,460
3722,RB-19705,43
3723,KM-16225,424
3724,AH-10465,13
3725,AG-10765,48
3726,EB-14170,232
3727,PG-18895,13
3728,CA-12055,251
3729,SS-20875,512
3730,SS-20875,513
3731,RP-19390,99
3732,RP-19390,100
3733,RP-19390,101
3734,SC-20440,38
3735,NW-18400,28
3736,KW-16435,222
3737,HR-14770,62
3738,AG-10900,275
3739,AG-10900,276
3740,AG-10900,277
3741,BM-11650,713
3742,RD-19720,521
3743,RD-19720,522
3744,KB-16585,456
3745,KB-16585,457
3746,KB-16585,458
3747,KB-16585,459
3748,DW-13585,13
3749,VG-21805,222
3750,DR-12880,235
3751,AH-10690,18
3752,JP-15520,11
3753,DR-12880,717
3754,JK-15625,28
3755,MV-17485,17
3756,BP-11155,13
3757,DH-13075,363
3758,DH-13075,364
3759,DH-13075,365
3760,LH-16900,353
3761,DK-13090,354
3762,DK-13090,355
3763,SS-20410,718
3764,FP-14320,126
3765,LC-17050,177
3766,LC-17050,178
3767,LC-17050,179
3768,AS-10240,34
3769,AS-10240,35
3770,AS-10240,36
3771,AS-10240,37
3772,HG-15025,10
3773,BW-11065,433
3774,BH-11710,262
3775,JP-16135,5
3776,JM-16195,719
3777,FH-14365,354
3778,FH-14365,355
3779,MC-17575,9
3780,EB-13870,720
3781,PM-19135,93
3782,AR-10345,43
3783,SS-20875,480
3784,SC-20440,5
3785,EA-14035,463
3786,EA-14035,464
3787,EA-14035,465
3788,EA-14035,466
3789,TP-21130,693
3790,BP-11290,3
3791,LM-17065,195
3792,LM-17065,196
3793,LM-17065,197
3794,KT-16465,13
3795,AP-10915,205
3796,JD-15790,17
3797,XP-21865,721
3798,JK-16090,456
3799,JK-16090,457
3800,JK-16090,458
3801,JK-16090,459
3802,MG-18205,190
3803,MG-18205,191
3804,PG-18820,561
3805,LD-17005,235
3806,MN-17935,406
3807,RD-19900,525
3808,JP-16135,224
3809,JP-16135,225
3810,JP-16135,226
3811,JP-16135,227
3812,KE-16420,109
3813,DL-13315,509
3814,KB-16240,582
3815,JD-16150,126
3816,AC-10450,123
3817,LS-17245,722
3818,CS-12175,46
3819,AR-10510,64
3820,AR-10510,65
3821,AR-10510,66
3822,KB-16405,62
3823,MM-17920,334
3824,MM-17920,335
3825,MM-17920,336
3826,RF-19735,265
3827,BP-11290,6
3828,BP-11290,7
3829,BP-11290,8
3830,MJ-17740,452
3831,DO-13645,3
3832,MV-17485,88
3833,MG-17875,142
3834,MG-17875,143
3835,BS-11665,265
3836,PO-19180,699
3837,PO-19180,700
3838,PO-19180,701
3839,DA-13450,312
3840,AH-10690,109
3841,JK-15730,199
3842,JK-15730,200
3843,JK-15730,201
3844,MS-17530,723
3845,JK-15640,106
3846,CM-12235,510
3847,RS-19420,435
3848,BP-11185,147
3849,MA-17995,724
3850,EB-13705,228
3851,RD-19900,619
3852,RD-19900,620
3853,EH-14005,333
3854,FM-14290,15
3855,FG-14260,182
3856,FG-14260,183
3857,MV-17485,235
3858,JW-15220,265
3859,EH-13765,13
3860,LS-17245,133
3861,BP-11050,640
3862,CC-12220,725
3863,JM-15580,424
3864,RD-19720,32
3865,SS-20410,215
3866,KD-16495,3
3867,PL-18925,17
3868,ZD-21925,334
3869,ZD-21925,335
3870,ZD-21925,336
3871,LS-16945,133
3872,PB-18805,46
3873,PC-18745,105
3874,FM-14290,46
3875,KD-16495,86
3876,SC-20680,88
3877,DW-13585,725
3878,PF-19120,62
3879,DK-13225,235
3880,RB-19435,34
3881,RB-19435,35
