order_id,customer_id,product_id,ship_mode_id,order_date,ship_date,sales,quantity,discount,profit
US-2018-150595,LE-16810,OFF-BI-10003274,2,5/22/2018,5/26/2018,1.592,2.0,0.8,-2.6268
US-2018-150595,LE-16810,OFF-SU-10000381,2,5/22/2018,5/26/2018,22.344,3.0,0.2,2.5137
CA-2017-134936,ES-14080,FUR-TA-10001086,2,12/19/2017,12/25/2017,455.97,6.0,0.5,-218.8656
CA-2017-134936,ES-14080,OFF-BI-10000174,2,12/19/2017,12/25/2017,10.44,6.0,0.7,-7.656
CA-2017-134936,ES-14080,OFF-BI-10002103,2,12/19/2017,12/25/2017,5.214,2.0,0.7,-4.1712
CA-2018-102967,MG-17890,OFF-ST-10001590,2,9/22/2018,9/26/2018,67.4,5.0,0.0,17.524
CA-2018-151008,JM-16195,FUR-FU-10002396,3,9/7/2018,9/8/2018,25.16,2.0,0.0,10.5672
CA-2018-151008,JM-16195,TEC-PH-10002807,3,9/7/2018,9/8/2018,126.56,4.0,0.2,47.46
CA-2015-159800,SG-20470,OFF-AP-10004859,3,11/28/2015,12/1/2015,43.68,3.0,0.0,11.7936
CA-2015-159800,SG-20470,TEC-AC-10003447,3,11/28/2015,12/1/2015,139.93,7.0,0.0,34.9825
US-2015-159618,DB-12970,OFF-AR-10003183,2,11/12/2015,11/16/2015,2.672,1.0,0.2,0.334
US-2015-159618,DB-12970,OFF-SU-10000432,2,11/12/2015,11/16/2015,16.656,6.0,0.2,-3.123
US-2015-159618,DB-12970,TEC-AC-10003832,2,11/12/2015,11/16/2015,79.512,3.0,0.2,20.8719
US-2015-159618,DB-12970,OFF-PA-10004100,2,11/12/2015,11/16/2015,36.288,7.0,0.2,12.7008
US-2015-159618,DB-12970,FUR-BO-10004467,2,11/12/2015,11/16/2015,67.9932,1.0,0.32,-12.9987
CA-2018-116113,JW-15220,FUR-FU-10002963,1,10/2/2018,10/6/2018,10.16,2.0,0.0,3.4544
CA-2016-125066,KD-16495,FUR-FU-10003829,2,12/14/2016,12/18/2016,6.16,2.0,0.0,1.9712
CA-2016-125066,KD-16495,OFF-AR-10003582,2,12/14/2016,12/18/2016,56.3,2.0,0.0,15.764
US-2016-114741,IL-15100,OFF-PA-10000048,2,12/6/2016,12/10/2016,6.48,1.0,0.0,3.1104
US-2016-114741,IL-15100,OFF-ST-10000078,2,12/6/2016,12/10/2016,1325.85,5.0,0.0,238.653
US-2016-114741,IL-15100,OFF-LA-10004853,2,12/6/2016,12/10/2016,14.94,3.0,0.0,6.8724
CA-2018-133263,JE-15610,OFF-BI-10001153,1,3/31/2018,4/2/2018,34.54,1.0,0.0,17.27
CA-2018-133263,JE-15610,TEC-CO-10001449,1,3/31/2018,4/2/2018,2999.95,5.0,0.0,1439.976
CA-2018-133263,JE-15610,OFF-BI-10000474,1,3/31/2018,4/2/2018,64.12,4.0,0.0,30.7776
CA-2018-157966,SU-20665,OFF-AR-10000799,4,3/13/2018,3/13/2018,19.456,4.0,0.2,2.1888
CA-2018-157966,SU-20665,TEC-MA-10002109,4,3/13/2018,3/13/2018,209.986,2.0,0.3,8.9994
CA-2018-157966,SU-20665,OFF-AR-10003338,4,3/13/2018,3/13/2018,29.76,5.0,0.2,1.86
CA-2018-157966,SU-20665,FUR-CH-10003606,4,3/13/2018,3/13/2018,89.768,1.0,0.3,-2.5648
CA-2018-157966,SU-20665,TEC-CO-10001449,4,3/13/2018,3/13/2018,959.984,2.0,0.2,335.9944
CA-2018-157966,SU-20665,OFF-PA-10001934,4,3/13/2018,3/13/2018,15.552,3.0,0.2,5.6376
CA-2018-157966,SU-20665,TEC-PH-10001527,4,3/13/2018,3/13/2018,34.36,1.0,0.2,-7.3015
CA-2015-151162,EA-14035,OFF-PA-10001033,2,12/5/2015,12/9/2015,98.376,3.0,0.2,35.6613
CA-2015-151162,EA-14035,OFF-BI-10003719,2,12/5/2015,12/9/2015,29.94,4.0,0.7,-23.952
CA-2015-151162,EA-14035,OFF-PA-10003036,2,12/5/2015,12/9/2015,17.472,3.0,0.2,5.6784
CA-2015-151162,EA-14035,TEC-PH-10001870,2,12/5/2015,12/9/2015,36.738,1.0,0.4,-9.1845
CA-2015-151162,EA-14035,TEC-PH-10001809,2,12/5/2015,12/9/2015,179.94,2.0,0.4,-44.985
CA-2017-136686,RF-19840,FUR-FU-10004864,2,12/12/2017,12/16/2017,383.64,6.0,0.0,122.7648
CA-2017-136686,RF-19840,OFF-AP-10002350,2,12/12/2017,12/16/2017,56.52,3.0,0.0,15.8256
CA-2018-137498,LC-17050,OFF-AR-10003829,1,9/9/2018,9/14/2018,6.56,2.0,0.0,1.9024
CA-2018-137498,LC-17050,FUR-CH-10003833,1,9/9/2018,9/14/2018,243.92,5.0,0.2,-15.245
CA-2018-137498,LC-17050,OFF-PA-10000143,1,9/9/2018,9/14/2018,47.52,9.0,0.0,22.8096
CA-2018-163818,PS-18970,FUR-FU-10000076,2,10/4/2018,10/8/2018,19.98,1.0,0.0,8.5914
CA-2017-161158,PS-18970,OFF-AR-10000462,2,5/9/2017,5/13/2017,8.0,5.0,0.0,3.44
CA-2015-116673,JO-15280,FUR-FU-10003829,1,12/15/2015,12/19/2015,6.16,2.0,0.0,1.9712
CA-2018-105333,VP-21730,OFF-ST-10002182,2,11/30/2018,12/4/2018,83.56,4.0,0.0,1.6712
CA-2018-105333,VP-21730,TEC-PH-10001468,2,11/30/2018,12/4/2018,546.06,3.0,0.0,163.818
CA-2018-105333,VP-21730,OFF-ST-10001809,2,11/30/2018,12/4/2018,269.49,3.0,0.0,5.3898
CA-2016-149993,GA-14725,OFF-FA-10001561,3,3/19/2016,3/20/2016,10.9,5.0,0.0,3.597
CA-2015-168158,EM-14140,OFF-BI-10001759,2,7/19/2015,7/24/2015,6.096,2.0,0.2,2.2098
CA-2017-115224,DB-13615,OFF-ST-10000615,1,12/8/2017,12/11/2017,34.05,3.0,0.0,9.534
CA-2017-115224,DB-13615,OFF-ST-10003816,1,12/8/2017,12/11/2017,352.38,2.0,0.0,81.0474
CA-2015-164742,ML-17395,FUR-CH-10002880,1,10/13/2015,10/18/2015,245.98,2.0,0.0,27.0578
CA-2015-164742,ML-17395,OFF-BI-10004738,1,10/13/2015,10/18/2015,18.94,1.0,0.0,9.47
US-2018-108014,JH-15430,OFF-BI-10003984,2,11/19/2018,11/25/2018,59.913,7.0,0.7,-45.9333
CA-2018-160325,BP-11095,TEC-PH-10000984,4,9/24/2018,9/24/2018,391.98,2.0,0.0,109.7544
CA-2018-160325,BP-11095,TEC-PH-10001944,4,9/24/2018,9/24/2018,437.85,3.0,0.0,131.355
CA-2016-159779,SB-20185,OFF-BI-10002735,2,9/25/2016,9/29/2016,68.62,2.0,0.0,32.2514
CA-2018-151176,SV-20785,OFF-SU-10001165,2,2/13/2018,2/20/2018,25.02,3.0,0.0,6.5052
CA-2018-151176,SV-20785,OFF-AR-10000614,2,2/13/2018,2/20/2018,10.71,3.0,0.0,2.7846
CA-2015-108903,DO-13435,OFF-AR-10004010,4,10/3/2015,10/3/2015,55.984,2.0,0.2,4.1988
CA-2015-108903,DO-13435,OFF-EN-10004030,4,10/3/2015,10/3/2015,14.48,5.0,0.2,4.887
CA-2015-108903,DO-13435,TEC-AC-10003023,4,10/3/2015,10/3/2015,142.488,3.0,0.2,-3.5622
CA-2017-117919,TB-21355,OFF-ST-10003572,1,8/27/2017,8/29/2017,14.16,1.0,0.2,1.062
CA-2017-117919,TB-21355,OFF-PA-10004353,1,8/27/2017,8/29/2017,79.92,5.0,0.2,27.972
CA-2016-142475,BS-11380,OFF-BI-10003718,2,12/3/2016,12/7/2016,590.352,6.0,0.2,206.6232
CA-2017-134516,FM-14215,FUR-FU-10001546,2,9/20/2017,9/25/2017,17.088,2.0,0.2,1.068
CA-2017-134516,FM-14215,FUR-CH-10002880,2,9/20/2017,9/25/2017,98.392,1.0,0.2,-11.0691
CA-2018-105193,JL-15835,OFF-AR-10001547,2,3/25/2018,3/31/2018,11.05,5.0,0.0,2.9835
CA-2016-168634,AF-10870,OFF-AP-10001626,2,12/6/2016,12/11/2016,7.78,2.0,0.0,2.0228
CA-2018-117198,BG-11035,TEC-AC-10003033,2,8/31/2018,9/5/2018,659.9,2.0,0.0,217.767
CA-2016-145828,MB-17305,TEC-AC-10002323,3,10/5/2016,10/7/2016,53.04,3.0,0.2,-4.641
CA-2018-121027,HW-14935,TEC-AC-10002049,2,8/18/2018,8/22/2018,843.9,2.0,0.0,371.316
CA-2018-121027,HW-14935,TEC-AC-10002253,2,8/18/2018,8/22/2018,1496.16,9.0,0.0,224.424
CA-2017-147431,AB-10105,OFF-ST-10003994,2,2/2/2017,2/7/2017,117.96,2.0,0.0,5.898
CA-2017-158001,JP-15460,OFF-AR-10002399,2,8/23/2017,8/27/2017,21.3,5.0,0.0,8.733
CA-2017-158001,JP-15460,OFF-AP-10002118,2,8/23/2017,8/27/2017,1040.8,5.0,0.0,281.016
CA-2017-158001,JP-15460,OFF-AR-10001954,2,8/23/2017,8/27/2017,29.34,6.0,0.0,7.9218
CA-2018-125745,DV-13045,FUR-FU-10001591,2,6/30/2018,7/4/2018,19.52,2.0,0.2,5.368
CA-2016-101154,CM-12190,OFF-ST-10004186,3,9/18/2016,9/21/2016,443.92,4.0,0.0,8.8784
US-2017-124163,SC-20695,TEC-AC-10001908,2,9/25/2017,9/30/2017,499.95,5.0,0.0,174.9825
US-2017-124163,SC-20695,OFF-AR-10000817,2,9/25/2017,9/30/2017,3.04,1.0,0.0,1.0336
US-2017-124163,SC-20695,FUR-CH-10004218,2,9/25/2017,9/30/2017,201.96,2.0,0.0,50.49
US-2017-124163,SC-20695,FUR-FU-10000755,2,9/25/2017,9/30/2017,68.64,11.0,0.0,17.16
CA-2017-121748,VW-21775,TEC-AC-10003063,1,10/24/2017,10/28/2017,100.0,4.0,0.0,21.0
CA-2017-121748,VW-21775,TEC-AC-10002637,1,10/24/2017,10/28/2017,359.98,2.0,0.0,21.5988
CA-2015-126683,PP-18955,FUR-FU-10001706,1,9/29/2015,10/1/2015,6.16,2.0,0.0,2.9568
CA-2015-126683,PP-18955,FUR-TA-10002958,1,9/29/2015,10/1/2015,2348.82,9.0,0.0,399.2994
CA-2018-148810,DR-12880,OFF-LA-10004689,2,6/26/2018,7/1/2018,13.872,6.0,0.2,4.6818
CA-2018-148810,DR-12880,FUR-CH-10001545,2,6/26/2018,7/1/2018,273.552,3.0,0.2,-13.6776
US-2017-146066,RB-19465,FUR-TA-10002530,1,8/21/2017,8/23/2017,815.292,9.0,0.4,-339.705
CA-2015-127614,NF-18385,TEC-AC-10001432,2,2/11/2015,2/15/2015,234.45,3.0,0.0,103.158
CA-2015-127614,NF-18385,FUR-TA-10003715,2,2/11/2015,2/15/2015,1256.22,6.0,0.0,75.3732
CA-2015-127614,NF-18385,OFF-BI-10003291,2,2/11/2015,2/15/2015,17.46,2.0,0.0,8.2062
CA-2017-101742,CR-12580,OFF-BI-10004187,1,9/23/2017,9/28/2017,10.528,7.0,0.2,3.6848
CA-2016-134943,SU-20665,OFF-BI-10000666,3,12/5/2016,12/6/2016,152.8,5.0,0.0,76.4
CA-2018-123022,SC-20050,OFF-BI-10002225,2,9/3/2018,9/8/2018,82.56,5.0,0.2,28.896
CA-2018-123022,SC-20050,TEC-AC-10000474,2,9/3/2018,9/8/2018,284.97,3.0,0.0,85.491
CA-2018-113208,ML-18040,FUR-FU-10004245,2,3/26/2018,4/2/2018,60.84,3.0,0.0,23.1192
CA-2015-154893,GM-14440,FUR-CH-10004287,2,12/21/2015,12/27/2015,1325.76,6.0,0.2,149.148
CA-2015-154893,GM-14440,FUR-CH-10000595,2,12/21/2015,12/27/2015,572.16,3.0,0.2,35.76
CA-2015-147900,JK-15640,OFF-PA-10003063,2,9/23/2015,9/28/2015,28.8,9.0,0.2,10.08
CA-2018-106355,AT-10435,OFF-AR-10000246,3,4/2/2018,4/5/2018,11.12,4.0,0.0,2.8912
CA-2017-127985,DB-12910,FUR-FU-10003274,1,4/1/2017,4/5/2017,7.04,4.0,0.0,3.0976
CA-2016-166604,AH-10690,OFF-EN-10004147,1,5/15/2016,5/20/2016,17.94,3.0,0.0,8.7906
CA-2018-120719,SJ-20125,OFF-BI-10002103,3,3/23/2018,3/26/2018,34.76,5.0,0.2,11.297
CA-2018-127117,HM-14860,FUR-FU-10004018,2,4/14/2018,4/19/2018,74.45,5.0,0.0,20.1015
CA-2016-104241,AG-10495,FUR-FU-10001473,2,1/4/2016,1/9/2016,192.22,14.0,0.0,69.1992
CA-2018-168179,JB-16000,OFF-PA-10001800,2,11/2/2018,11/7/2018,19.44,3.0,0.0,9.3312
CA-2018-142342,AJ-10795,OFF-PA-10004609,1,7/17/2018,7/19/2018,32.4,5.0,0.0,15.552
CA-2018-142342,AJ-10795,OFF-EN-10002592,1,7/17/2018,7/19/2018,57.9,5.0,0.0,28.95
CA-2018-142342,AJ-10795,OFF-ST-10002957,1,7/17/2018,7/19/2018,10.56,2.0,0.0,0.0
CA-2018-142342,AJ-10795,FUR-BO-10002613,1,7/17/2018,7/19/2018,1194.165,5.0,0.15,210.735
CA-2018-109099,MM-18280,OFF-PA-10001033,2,10/6/2018,10/11/2018,40.99,1.0,0.0,20.0851
US-2015-134187,TH-21235,OFF-AR-10000940,2,11/4/2015,11/11/2015,2.94,1.0,0.0,0.7938
CA-2017-145261,AH-10120,OFF-BI-10001670,3,12/18/2017,12/21/2017,45.24,4.0,0.7,-30.16
CA-2017-145261,AH-10120,OFF-AR-10004078,3,12/18/2017,12/21/2017,18.688,4.0,0.2,2.336
CA-2017-145261,AH-10120,OFF-PA-10003036,3,12/18/2017,12/21/2017,11.648,2.0,0.2,3.7856
CA-2017-145261,AH-10120,TEC-AC-10000991,3,12/18/2017,12/21/2017,112.776,3.0,0.2,-8.4582
CA-2017-145261,AH-10120,FUR-TA-10002530,3,12/18/2017,12/21/2017,377.45,5.0,0.5,-264.215
CA-2017-145261,AH-10120,OFF-LA-10000407,3,12/18/2017,12/21/2017,15.936,4.0,0.2,5.1792
CA-2017-145261,AH-10120,TEC-PH-10004833,3,12/18/2017,12/21/2017,28.68,3.0,0.2,-7.17
CA-2017-108875,CL-12700,FUR-FU-10002671,2,9/24/2017,10/1/2017,21.44,2.0,0.2,7.504
CA-2017-108875,CL-12700,OFF-ST-10001370,2,9/24/2017,10/1/2017,511.056,9.0,0.2,-95.823
CA-2017-141957,JG-15310,OFF-AR-10000914,4,7/21/2017,7/21/2017,18.656,2.0,0.2,1.3992
CA-2017-141957,JG-15310,OFF-BI-10001116,4,7/21/2017,7/21/2017,11.088,7.0,0.7,-8.1312
CA-2017-141957,JG-15310,OFF-ST-10002276,4,7/21/2017,7/21/2017,66.688,1.0,0.2,4.168
CA-2017-141957,JG-15310,OFF-ST-10004340,4,7/21/2017,7/21/2017,99.488,2.0,0.2,8.7052
CA-2017-142405,SE-20110,OFF-LA-10004093,2,6/11/2017,6/15/2017,14.62,2.0,0.0,6.8714
CA-2017-142405,SE-20110,OFF-BI-10004728,2,6/11/2017,6/15/2017,53.984,14.0,0.2,17.5448
CA-2017-142405,SE-20110,TEC-AC-10003095,2,6/11/2017,6/15/2017,389.97,3.0,0.0,132.5898
CA-2016-141012,TG-21640,FUR-FU-10003192,1,6/9/2016,6/11/2016,355.36,4.0,0.0,92.3936
CA-2016-141012,TG-21640,TEC-PH-10004522,1,6/9/2016,6/11/2016,140.376,3.0,0.2,8.7735
CA-2018-127922,SH-19975,OFF-EN-10003068,2,10/27/2018,11/3/2018,15.84,2.0,0.2,5.544
CA-2018-127922,SH-19975,OFF-PA-10001204,2,10/27/2018,11/3/2018,8.448,2.0,0.2,2.64
CA-2017-146318,MC-17275,OFF-PA-10003953,2,1/22/2017,1/27/2017,12.96,2.0,0.0,6.2208
CA-2015-135993,PJ-18835,TEC-PH-10001552,2,5/28/2015,6/2/2015,57.408,6.0,0.2,5.7408
CA-2015-135993,PJ-18835,TEC-AC-10004877,2,5/28/2015,6/2/2015,27.6,4.0,0.0,2.208
CA-2015-126802,ZC-21910,FUR-FU-10000193,2,12/29/2015,1/5/2016,38.976,3.0,0.6,-50.6688
CA-2017-143924,SC-20680,OFF-FA-10000735,2,7/28/2017,8/3/2017,20.44,7.0,0.0,9.198
CA-2017-143924,SC-20680,OFF-PA-10002120,2,7/28/2017,8/3/2017,109.92,2.0,0.0,53.8608
CA-2017-141551,BP-11230,OFF-BI-10001249,2,9/24/2017,9/30/2017,6.38,1.0,0.0,2.9348
CA-2017-141551,BP-11230,OFF-PA-10001569,2,9/24/2017,9/30/2017,6.48,1.0,0.0,3.1104
CA-2015-164315,RD-19585,OFF-PA-10004248,2,4/2/2015,4/8/2015,15.84,3.0,0.0,7.128
CA-2015-164315,RD-19585,TEC-PH-10001128,2,4/2/2015,4/8/2015,1049.93,7.0,0.0,293.9804
CA-2015-164315,RD-19585,OFF-AP-10003842,2,4/2/2015,4/8/2015,154.9,5.0,0.0,40.274
CA-2016-131072,KL-16645,OFF-BI-10002794,4,11/5/2016,11/5/2016,98.352,3.0,0.2,35.6526
CA-2015-131541,CK-12205,OFF-FA-10000621,4,7/28/2015,7/28/2015,14.32,5.0,0.2,5.191
CA-2015-131541,CK-12205,FUR-FU-10003623,4,7/28/2015,7/28/2015,129.888,6.0,0.2,12.9888
CA-2015-131541,CK-12205,OFF-EN-10000781,4,7/28/2015,7/28/2015,48.944,7.0,0.2,16.5186
CA-2016-119550,RB-19705,FUR-CH-10002044,2,12/26/2016,12/31/2016,275.058,3.0,0.3,-90.3762
US-2016-138093,KM-16225,OFF-AR-10000817,2,12/10/2016,12/16/2016,27.36,9.0,0.0,9.3024
US-2016-138093,KM-16225,OFF-PA-10001509,2,12/10/2016,12/16/2016,44.75,5.0,0.0,20.585
US-2016-138093,KM-16225,TEC-PH-10004667,2,12/10/2016,12/16/2016,134.99,1.0,0.0,36.4473
US-2016-138093,KM-16225,OFF-PA-10000143,2,12/10/2016,12/16/2016,26.4,5.0,0.0,12.672
US-2016-138093,KM-16225,FUR-CH-10000785,2,12/10/2016,12/16/2016,542.94,3.0,0.0,141.1644
CA-2017-126165,AH-10465,FUR-TA-10001676,1,5/5/2017,5/7/2017,71.088,2.0,0.2,-1.7772
CA-2018-126123,AG-10765,OFF-BI-10000309,2,10/14/2018,10/18/2018,27.396,9.0,0.8,-42.4638
CA-2018-126123,AG-10765,OFF-BI-10004224,2,10/14/2018,10/18/2018,13.456,1.0,0.8,-23.548
CA-2017-143441,EB-14170,OFF-LA-10002312,4,11/5/2017,11/5/2017,11.84,1.0,0.2,4.44
CA-2018-148320,PG-18895,OFF-PA-10003022,2,11/3/2018,11/8/2018,35.88,6.0,0.0,17.5812
CA-2017-125661,CA-12055,OFF-EN-10001532,3,11/24/2017,11/26/2017,40.752,3.0,0.2,15.282
CA-2017-125661,CA-12055,TEC-AC-10004855,3,11/24/2017,11/26/2017,139.96,5.0,0.2,-22.7435
US-2015-123519,SS-20875,OFF-AR-10003829,2,12/14/2015,12/21/2015,2.624,1.0,0.2,0.2952
US-2015-123519,SS-20875,FUR-TA-10002645,2,12/14/2015,12/21/2015,136.53,1.0,0.4,-52.3365
US-2015-123519,SS-20875,TEC-AC-10003033,2,12/14/2015,12/21/2015,263.96,1.0,0.2,42.8935
CA-2015-155593,RP-19390,OFF-SU-10002522,2,11/3/2015,11/8/2015,11.64,3.0,0.0,3.3756
CA-2018-136000,SC-20440,OFF-BI-10004828,1,9/22/2018,9/25/2018,40.176,3.0,0.2,14.5638
US-2016-160857,NW-18400,FUR-FU-10001095,2,5/8/2016,5/15/2016,79.44,3.0,0.0,30.1872
US-2016-160857,NW-18400,OFF-SU-10000157,2,5/8/2016,5/15/2016,357.93,3.0,0.0,7.1586
US-2016-160857,NW-18400,FUR-CH-10002647,2,5/8/2016,5/15/2016,127.764,2.0,0.1,21.294
US-2016-160857,NW-18400,TEC-CO-10004115,2,5/8/2016,5/15/2016,2799.944,7.0,0.2,1014.9797
US-2016-160857,NW-18400,OFF-PA-10003363,2,5/8/2016,5/15/2016,19.44,3.0,0.0,9.3312
CA-2018-115805,KW-16435,TEC-PH-10003092,4,7/31/2018,7/31/2018,36.792,1.0,0.2,4.1391
US-2015-143707,HR-14770,TEC-PH-10003655,2,3/1/2015,3/5/2015,5.94,3.0,0.0,1.6038
CA-2018-116939,AG-10900,OFF-ST-10001476,2,9/25/2018,9/29/2018,177.55,5.0,0.0,47.9385
CA-2016-124107,BM-11650,TEC-AC-10002049,1,10/9/2016,10/12/2016,619.95,5.0,0.0,111.591
CA-2016-124107,BM-11650,TEC-PH-10003875,1,10/9/2016,10/12/2016,29.16,3.0,0.0,8.4564
CA-2016-124107,BM-11650,OFF-EN-10003286,1,10/9/2016,10/12/2016,57.96,7.0,0.0,27.2412
CA-2016-124107,BM-11650,OFF-AP-10003971,1,10/9/2016,10/12/2016,29.403,3.0,0.1,5.2272
CA-2018-126550,RD-19720,OFF-ST-10001031,1,3/29/2018,4/2/2018,81.4,5.0,0.0,21.164
CA-2016-138674,KB-16585,OFF-FA-10000304,3,11/14/2016,11/17/2016,8.72,5.0,0.2,2.289
CA-2016-138674,KB-16585,TEC-AC-10000358,3,11/14/2016,11/17/2016,91.176,3.0,0.2,4.5588
CA-2016-138674,KB-16585,TEC-AC-10002800,3,11/14/2016,11/17/2016,159.968,4.0,0.2,29.994
CA-2017-165820,DW-13585,OFF-PA-10004735,2,9/26/2017,9/30/2017,12.96,2.0,0.0,6.2208
CA-2015-103191,VG-21805,OFF-ST-10002574,2,9/22/2015,9/27/2015,331.536,3.0,0.2,-82.884
CA-2016-103933,DR-12880,TEC-AC-10004171,3,9/25/2016,9/27/2016,899.91,9.0,0.0,395.9604
CA-2016-110548,AH-10690,TEC-PH-10002922,2,5/4/2016,5/8/2016,946.344,7.0,0.2,118.293
CA-2018-117324,JP-15520,TEC-AC-10003023,2,12/8/2018,12/13/2018,178.11,3.0,0.0,32.0598
CA-2018-117324,JP-15520,OFF-AP-10003590,2,12/8/2018,12/13/2018,1089.75,3.0,0.0,305.13
CA-2018-117324,JP-15520,OFF-LA-10003510,2,12/8/2018,12/13/2018,61.06,2.0,0.0,28.0876
CA-2018-117324,JP-15520,FUR-BO-10003159,2,12/8/2018,12/13/2018,459.92,4.0,0.0,41.3928
CA-2018-117324,JP-15520,OFF-PA-10002713,2,12/8/2018,12/13/2018,27.52,4.0,0.0,12.6592
CA-2018-143574,DR-12880,FUR-BO-10002598,3,6/29/2018,7/2/2018,638.82,9.0,0.0,185.2578
CA-2018-143574,DR-12880,OFF-SU-10002537,3,6/29/2018,7/2/2018,30.69,3.0,0.0,7.9794
CA-2018-143574,DR-12880,FUR-FU-10003976,3,6/29/2018,7/2/2018,25.16,2.0,0.0,8.5544
CA-2015-111773,JK-15625,OFF-BI-10000174,2,6/29/2015,7/3/2015,13.92,3.0,0.2,4.872
CA-2015-148614,MV-17485,OFF-PA-10002893,2,1/20/2015,1/25/2015,19.36,2.0,0.0,9.2928
CA-2015-148614,MV-17485,FUR-FU-10003194,2,1/20/2015,1/25/2015,19.3,2.0,0.0,5.79
CA-2017-156139,BP-11155,OFF-BI-10004233,2,12/31/2017,1/6/2018,38.376,3.0,0.2,13.4316
US-2018-147886,DH-13075,OFF-PA-10000232,3,3/28/2018,3/31/2018,12.96,2.0,0.0,6.3504
US-2018-147886,DH-13075,FUR-FU-10001095,3,3/28/2018,3/31/2018,26.48,1.0,0.0,10.0624
US-2018-147886,DH-13075,TEC-MA-10004679,3,3/28/2018,3/31/2018,532.72,2.0,0.2,53.272
US-2018-147886,DH-13075,OFF-PA-10003651,3,3/28/2018,3/31/2018,26.72,4.0,0.0,12.8256
US-2018-147886,DH-13075,OFF-PA-10000743,3,3/28/2018,3/31/2018,20.04,3.0,0.0,9.6192
US-2018-147886,DH-13075,OFF-ST-10002743,3,3/28/2018,3/31/2018,795.48,7.0,0.0,7.9548
US-2018-147886,DH-13075,FUR-FU-10003829,3,3/28/2018,3/31/2018,21.56,7.0,0.0,6.8992
CA-2017-113733,LH-16900,TEC-PH-10002496,2,12/8/2017,12/12/2017,249.584,2.0,0.2,31.198
CA-2017-113733,LH-16900,TEC-AC-10002473,2,12/8/2017,12/12/2017,68.112,3.0,0.2,17.8794
CA-2017-113733,LH-16900,TEC-AC-10004877,2,12/8/2017,12/12/2017,16.56,3.0,0.2,-2.484
CA-2018-104913,DK-13090,TEC-PH-10000923,2,11/18/2018,11/22/2018,74.95,5.0,0.0,36.7255
CA-2015-145800,SS-20410,FUR-TA-10001539,2,5/30/2015,6/5/2015,355.455,3.0,0.5,-184.8366
CA-2017-125850,FP-14320,OFF-LA-10003498,2,1/22/2017,1/28/2017,44.4,3.0,0.0,22.2
CA-2017-125850,FP-14320,OFF-LA-10004484,2,1/22/2017,1/28/2017,20.65,5.0,0.0,9.499
CA-2017-118514,LC-17050,FUR-CH-10000015,2,2/3/2017,2/10/2017,866.4,4.0,0.0,225.264
CA-2016-150749,AS-10240,OFF-AR-10003732,1,3/29/2016,4/3/2016,5.56,2.0,0.0,1.4456
CA-2015-163748,HG-15025,OFF-AP-10004052,2,10/14/2015,10/18/2015,3.16,4.0,0.8,-8.532
CA-2015-163748,HG-15025,TEC-CO-10002095,2,10/14/2015,10/18/2015,1999.96,5.0,0.2,624.9875
CA-2016-119634,BW-11065,FUR-FU-10004270,2,8/11/2016,8/16/2016,46.152,3.0,0.2,12.1149
CA-2016-149300,BH-11710,TEC-MA-10000423,3,11/22/2016,11/23/2016,32.985,3.0,0.5,-1.9791
US-2017-111528,JP-16135,OFF-ST-10001526,4,12/30/2017,12/30/2017,481.32,4.0,0.0,125.1432
US-2017-111528,JP-16135,OFF-BI-10002194,4,12/30/2017,12/30/2017,6.384,1.0,0.2,2.1546
CA-2018-158169,JM-16195,OFF-AP-10000828,3,8/12/2018,8/15/2018,542.94,3.0,0.0,152.0232
CA-2018-158169,JM-16195,FUR-FU-10001473,3,8/12/2018,8/15/2018,54.92,4.0,0.0,19.7712
CA-2016-162047,FH-14365,FUR-CH-10004983,3,11/3/2016,11/5/2016,1448.82,10.0,0.1,209.274
CA-2016-117772,MC-17575,OFF-ST-10003994,1,9/10/2016,9/12/2016,353.88,6.0,0.0,17.694
US-2015-126340,EB-13870,TEC-PH-10004447,2,11/8/2015,11/14/2015,333.576,3.0,0.2,25.0182
CA-2017-149685,PM-19135,OFF-LA-10004545,2,10/8/2017,10/15/2017,60.144,6.0,0.2,20.2986
CA-2018-126396,AR-10345,TEC-AC-10003116,1,9/8/2018,9/12/2018,85.2,6.0,0.2,20.235
CA-2016-154900,SS-20875,OFF-LA-10001641,2,2/25/2016,3/1/2016,3.15,1.0,0.0,1.512
CA-2016-154900,SS-20875,OFF-PA-10002377,2,2/25/2016,3/1/2016,22.72,4.0,0.0,10.224
CA-2016-103835,SC-20440,FUR-FU-10000010,2,9/24/2016,9/28/2016,14.91,3.0,0.0,4.6221
CA-2016-103835,SC-20440,OFF-AP-10002651,2,9/24/2016,9/28/2016,1158.12,4.0,0.0,335.8548
CA-2016-158939,EA-14035,TEC-CO-10002313,2,11/26/2016,12/1/2016,599.99,1.0,0.0,233.9961
CA-2017-117408,TP-21130,OFF-ST-10001580,2,8/31/2017,9/6/2017,23.968,2.0,0.2,2.3968
CA-2017-142398,BP-11290,FUR-CH-10001545,2,4/12/2017,4/16/2017,638.288,7.0,0.2,-31.9144
CA-2017-142398,BP-11290,OFF-BI-10004826,2,4/12/2017,4/16/2017,13.208,1.0,0.2,4.6228
CA-2017-105277,LM-17065,OFF-BI-10000301,2,12/4/2017,12/8/2017,15.528,3.0,0.2,5.823
